"participant"	"speechrate"	"item"	"syntax"	"tapped"	"released"	"vowelduration"	"segmentAfterDuration"	"pause"	"trial"	"vowel"	"file"	"text"
1336	"slow"	7	"intransitive"	"Not Tapped"	"Released"	0.12	0.1	0	20	"AH1"	"nogritfast_1336_7_1.wav"	"While you drut, Ellis will be swimming."
1337	"slow"	7	"intransitive"	"Not Tapped"	"Unreleased"	0.14	0.07	0.08	22	"AH1"	"nogritfast_1337_7_1.wav"	"While you drut, Ellis will be swimming."
1338	"slow"	7	"intransitive"	"Not Tapped"	"Unreleased"	0.11	0.03	0	5	"AH1"	"nogritfast_1338_7_1.wav"	"While you drut, Ellis will be swimming."
1339	"slow"	7	"intransitive"	"Not Tapped"	"Released"	0.13	0.03	0	29	"AH1"	"nogritfast_1339_7_1.wav"	"While you drut, Ellis will be swimming."
1340	"slow"	7	"intransitive"	"Not Tapped"	"Released"	0.03	0.04	0	30	"AH1"	"nogritfast_1340_7_1.wav"	"While you drut, Ellis will be swimming."
1350	"slow"	7	"intransitive"	NA	NA	0.13	0.04	0	32	"AH1"	"nogritfast_1350_7_1.wav"	"While you drut, Ellis will be swimming."
435	"slow"	7	"transitive"	"Not Tapped"	"Released"	0.08	0.09	0	2	"AH1"	"nogritfast_435_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
593	"slow"	7	"transitive"	"Not Tapped"	"Unreleased"	0.03	0.16	0	32	"AH1"	"nogritfast_593_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1087	"slow"	7	"transitive"	"Not Tapped"	"Unreleased"	0.08	0.1	0	29	"AH1"	"nogritfast_1087_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1111	"slow"	7	"transitive"	"Not Tapped"	"Unreleased"	0.11	0.08	0	3	"AH1"	"nogritfast_1111_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1139	"slow"	7	"transitive"	"Not Tapped"	"Unreleased"	0.08	0.11	0	11	"AH1"	"nogritfast_1139_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1277	"slow"	7	"transitive"	"Not Tapped"	"Unreleased"	0.07	0.05	0	27	"AH1"	"nogritfast_1277_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1278	"slow"	7	"transitive"	"Not Tapped"	"Unreleased"	0.09	0.09	0	1	"AH1"	"nogritfast_1278_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1281	"slow"	7	"transitive"	"Not Tapped"	"Unreleased"	0.08	0.09	0	6	"AH1"	"nogritfast_1281_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1283	"slow"	7	"transitive"	"Not Tapped"	"Unreleased"	0.06	0.06	0	26	"AH1"	"nogritfast_1283_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1284	"slow"	7	"transitive"	"Not Tapped"	"Unreleased"	0.05	0.11	0	19	"AH1"	"nogritfast_1284_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1287	"slow"	7	"transitive"	"Not Tapped"	"Released"	0.07	0.04	0	10	"AH1"	"nogritfast_1287_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1288	"slow"	7	"transitive"	"Not Tapped"	"Unreleased"	0.07	0.06	0	22	"AH1"	"nogritfast_1288_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1296	"slow"	7	"transitive"	"Not Tapped"	"Unreleased"	0.08	0.17	0	12	"AH1"	"nogritfast_1296_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1297	"slow"	7	"transitive"	"Not Tapped"	"Unreleased"	0.03	0.14	0	23	"AH1"	"nogritfast_1297_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1333	"slow"	7	"transitive"	"Not Tapped"	"Unreleased"	0.13	0.04	0	11	"AH1"	"nogritfast_1333_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1334	"slow"	7	"transitive"	"Not Tapped"	"Unreleased"	0.08	0.06	0	16	"AH1"	"nogritfast_1334_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1335	"slow"	7	"transitive"	"Not Tapped"	"Unreleased"	0.11	0.09	0.13	25	"AH1"	"nogritfast_1335_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1336	"slow"	7	"transitive"	"Not Tapped"	"Unreleased"	0.08	0.05	0	1	"AH1"	"nogritfast_1336_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1337	"slow"	7	"transitive"	"Not Tapped"	"Unreleased"	0.16	0.07	0.14	7	"AH1"	"nogritfast_1337_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1338	"slow"	7	"transitive"	"Not Tapped"	"Unreleased"	0.05	0.05	0	31	"AH1"	"nogritfast_1338_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1339	"slow"	7	"transitive"	"Not Tapped"	"Released"	0.03	0.04	0	23	"AH1"	"nogritfast_1339_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1340	"slow"	7	"transitive"	"Not Tapped"	"Unreleased"	0.08	0.05	0	6	"AH1"	"nogritfast_1340_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
1350	"slow"	7	"transitive"	"Not Tapped"	"Released"	0.09	0.05	0	11	"AH1"	"nogritfast_1350_7_2.wav"	"While you drut Ellis, Phil will be swimming. "
435	"slow"	8	"intransitive"	"Not Tapped"	"Unreleased"	0.11	0.14	0.15	8	"IH0"	"nogritfast_435_8_1.wav"	"While you blit, Ernie will be studying."
593	"slow"	8	"intransitive"	"Not Tapped"	"Unreleased"	0.15	0.12	0.09	28	"IH0"	"nogritfast_593_8_1.wav"	"While you blit, Ernie will be studying."
1087	"slow"	8	"intransitive"	"Not Tapped"	"Unreleased"	0.16	0.12	0	25	"IH0"	"nogritfast_1087_8_1.wav"	"While you blit, Ernie will be studying."
1111	"slow"	8	"intransitive"	"Not Tapped"	"Unreleased"	0.13	0.15	0.19	4	"IH0"	"nogritfast_1111_8_1.wav"	"While you blit, Ernie will be studying."
1139	"slow"	8	"intransitive"	"Not Tapped"	"Unreleased"	0.1	0.1	0.23	10	"IH0"	"nogritfast_1139_8_1.wav"	"While you blit, Ernie will be studying."
1277	"slow"	8	"intransitive"	"Not Tapped"	"Unreleased"	0.09	0.06	0	30	"IH0"	"nogritfast_1277_8_1.wav"	"While you blit, Ernie will be studying."
1278	"slow"	8	"intransitive"	"Not Tapped"	"Unreleased"	0.1	0.09	0	2	"IH0"	"nogritfast_1278_8_1.wav"	"While you blit, Ernie will be studying."
1281	"slow"	8	"intransitive"	"Not Tapped"	"Released"	0.1	0.1	0	8	"IH0"	"nogritfast_1281_8_1.wav"	"While you blit, Ernie will be studying."
1283	"slow"	8	"intransitive"	"Not Tapped"	"Unreleased"	0.06	0.13	0.31	32	"IH0"	"nogritfast_1283_8_1.wav"	"While you blit, Ernie will be studying."
1284	"slow"	8	"intransitive"	"Not Tapped"	"Released"	0.04	0.12	0.1	21	"IH0"	"nogritfast_1284_8_1.wav"	"While you blit, Ernie will be studying."
1287	"slow"	8	"intransitive"	"Not Tapped"	"Unreleased"	0.06	0.08	0	14	"IH0"	"nogritfast_1287_8_1.wav"	"While you blit, Ernie will be studying."
1288	"slow"	8	"intransitive"	"Not Tapped"	"Unreleased"	0.08	0.1	0	17	"IH0"	"nogritfast_1288_8_1.wav"	"While you blit, Ernie will be studying."
1296	"slow"	8	"intransitive"	"Not Tapped"	"Unreleased"	0.15	0.11	0	10	"IH0"	"nogritfast_1296_8_1.wav"	"While you blit, Ernie will be studying."
1297	"slow"	8	"intransitive"	"Not Tapped"	"Unreleased"	0.14	0.11	0	24	"IH0"	"nogritfast_1297_8_1.wav"	"While you blit, Ernie will be studying."
1333	"slow"	8	"intransitive"	"Not Tapped"	"Released"	0.16	0.14	0.43	9	"IH0"	"nogritfast_1333_8_1.wav"	"While you blit, Ernie will be studying."
1334	"slow"	8	"intransitive"	"Not Tapped"	"Unreleased"	0.09	0.11	0	11	"IH0"	"nogritfast_1334_8_1.wav"	"While you blit, Ernie will be studying."
1335	"slow"	8	"intransitive"	"Not Tapped"	"Unreleased"	0.19	0.18	0.29	28	"IH0"	"nogritfast_1335_8_1.wav"	"While you blit, Ernie will be studying."
1336	"slow"	8	"intransitive"	"Not Tapped"	"Unreleased"	0.1	0.11	0	3	"IH0"	"nogritfast_1336_8_1.wav"	"While you blit, Ernie will be studying."
1337	"slow"	8	"intransitive"	"Not Tapped"	"Unreleased"	0.15	0.12	0	5	"IH0"	"nogritfast_1337_8_1.wav"	"While you blit, Ernie will be studying."
1338	"slow"	8	"intransitive"	"Not Tapped"	"Unreleased"	0.04	0.1	0	30	"IH0"	"nogritfast_1338_8_1.wav"	"While you blit, Ernie will be studying."
1339	"slow"	8	"intransitive"	"Not Tapped"	"Released"	0.1	0.05	0	21	"IH0"	"nogritfast_1339_8_1.wav"	"While you blit, Ernie will be studying."
1340	"slow"	8	"intransitive"	"Not Tapped"	"Unreleased"	0.09	0.08	0	1	"IH0"	"nogritfast_1340_8_1.wav"	"While you blit, Ernie will be studying."
1350	"slow"	8	"intransitive"	"Not Tapped"	"Released"	0.05	0.12	0	12	"IH0"	"nogritfast_1350_8_1.wav"	"While you blit, Ernie will be studying."
435	"slow"	8	"transitive"	"Not Tapped"	"Unreleased"	0.05	0.15	0	22	"IH0"	"nogritfast_435_8_2.wav"	"When you blit Ernie, Mike will be studying."
593	"slow"	8	"transitive"	"Not Tapped"	"Unreleased"	0.03	0.15	0	4	"IH0"	"nogritfast_593_8_2.wav"	"When you blit Ernie, Mike will be studying."
1087	"slow"	8	"transitive"	"Not Tapped"	"Unreleased"	0.14	0.17	0	10	"IH0"	"nogritfast_1087_8_2.wav"	"When you blit Ernie, Mike will be studying."
1111	"slow"	8	"transitive"	"Not Tapped"	"Unreleased"	0.07	0.16	0	25	"IH0"	"nogritfast_1111_8_2.wav"	"When you blit Ernie, Mike will be studying."
1139	"slow"	8	"transitive"	"Not Tapped"	"Unreleased"	0.04	0.16	0	18	"IH0"	"nogritfast_1139_8_2.wav"	"When you blit Ernie, Mike will be studying."
1277	"slow"	8	"transitive"	"Not Tapped"	"Unreleased"	0.05	0.09	0	14	"IH0"	"nogritfast_1277_8_2.wav"	"When you blit Ernie, Mike will be studying."
1278	"slow"	8	"transitive"	"Not Tapped"	"Unreleased"	0.06	0.16	0	28	"IH0"	"nogritfast_1278_8_2.wav"	"When you blit Ernie, Mike will be studying."
1281	"slow"	8	"transitive"	"Not Tapped"	"Unreleased"	0.07	0.16	0	16	"IH0"	"nogritfast_1281_8_2.wav"	"When you blit Ernie, Mike will be studying."
1283	"slow"	8	"transitive"	"Not Tapped"	"Unreleased"	0.05	0.14	0	5	"IH0"	"nogritfast_1283_8_2.wav"	"When you blit Ernie, Mike will be studying."
1284	"slow"	8	"transitive"	"Not Tapped"	"Unreleased"	0.04	0.13	0	5	"IH0"	"nogritfast_1284_8_2.wav"	"When you blit Ernie, Mike will be studying."
1287	"slow"	8	"transitive"	"Not Tapped"	"Released"	0.12	0.03	0	32	"IH0"	"nogritfast_1287_8_2.wav"	"When you blit Ernie, Mike will be studying."
1288	"slow"	8	"transitive"	"Not Tapped"	"Unreleased"	0.11	0.15	0	1	"IH0"	"nogritfast_1288_8_2.wav"	"When you blit Ernie, Mike will be studying."
1296	"slow"	8	"transitive"	"Not Tapped"	"Unreleased"	0.12	0.14	0	4	"IH0"	"nogritfast_1296_8_2.wav"	"When you blit Ernie, Mike will be studying."
1297	"slow"	8	"transitive"	"Not Tapped"	"Unreleased"	0.09	0.14	0	8	"IH0"	"nogritfast_1297_8_2.wav"	"When you blit Ernie, Mike will be studying."
1333	"slow"	8	"transitive"	"Not Tapped"	"Unreleased"	0.08	0.16	0	27	"IH0"	"nogritfast_1333_8_2.wav"	"When you blit Ernie, Mike will be studying."
1334	"slow"	8	"transitive"	"Not Tapped"	"Released"	0.05	0.13	0	2	"IH0"	"nogritfast_1334_8_2.wav"	"When you blit Ernie, Mike will be studying."
1335	"slow"	8	"transitive"	"Not Tapped"	"Unreleased"	0.13	0.21	0	9	"IH0"	"nogritfast_1335_8_2.wav"	"When you blit Ernie, Mike will be studying."
1336	"slow"	8	"transitive"	"Not Tapped"	"Unreleased"	0.07	0.12	0	9	"IH0"	"nogritfast_1336_8_2.wav"	"When you blit Ernie, Mike will be studying."
1337	"slow"	8	"transitive"	"Not Tapped"	"Unreleased"	0.12	0.14	0	32	"IH0"	"nogritfast_1337_8_2.wav"	"When you blit Ernie, Mike will be studying."
1338	"slow"	8	"transitive"	"Not Tapped"	"Unreleased"	0.04	0.13	0	16	"IH0"	"nogritfast_1338_8_2.wav"	"When you blit Ernie, Mike will be studying."
1339	"slow"	8	"transitive"	"Not Tapped"	"Released"	0.09	0.1	0	5	"IH0"	"nogritfast_1339_8_2.wav"	"When you blit Ernie, Mike will be studying."
1340	"slow"	8	"transitive"	"Not Tapped"	"Unreleased"	0.06	0.13	0	11	"IH0"	"nogritfast_1340_8_2.wav"	"When you blit Ernie, Mike will be studying."
1350	"slow"	8	"transitive"	"Not Tapped"	"Released"	0.05	0.11	0	3	"IH0"	"nogritfast_1350_8_2.wav"	"When you blit Ernie, Mike will be studying."
